GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,NAME,B18AA2010,B18AB2010,B18AC2010,B18AD2010,B18AE2010
"G4701090","2010","Tennessee","47","McNairy County","109","McNairy County",23925,1550,60,201,339
"G4701110","2010","Tennessee","47","Macon County","111","Macon County",21364,93,78,482,231
"G4701130","2010","Tennessee","47","Madison County","113","Madison County",58226,35636,184,2800,1448
"G4701150","2010","Tennessee","47","Marion County","115","Marion County",26501,1012,114,270,340
"G4701170","2010","Tennessee","47","Marshall County","117","Marshall County",27094,2003,108,899,513
"G4701190","2010","Tennessee","47","Maury County","119","Maury County",66677,10154,265,2278,1582
"G4701210","2010","Tennessee","47","Meigs County","121","Meigs County",11341,116,64,85,147
"G4701230","2010","Tennessee","47","Monroe County","123","Monroe County",41661,926,220,967,745
"G4701250","2010","Tennessee","47","Montgomery County","125","Montgomery County",122336,32982,988,8410,7615
"G4701270","2010","Tennessee","47","Moore County","127","Moore County",6068,145,17,59,73
"G4701290","2010","Tennessee","47","Morgan County","129","Morgan County",20761,806,69,87,264
"G4701310","2010","Tennessee","47","Obion County","131","Obion County",27329,3367,56,690,365
"G4701330","2010","Tennessee","47","Overton County","133","Overton County",21571,87,68,108,249
"G4701350","2010","Tennessee","47","Perry County","135","Perry County",7584,119,48,44,120
"G4701370","2010","Tennessee","47","Pickett County","137","Pickett County",4993,5,11,37,31
"G4701390","2010","Tennessee","47","Polk County","139","Polk County",16397,50,64,99,215
"G4701410","2010","Tennessee","47","Putnam County","141","Putnam County",66536,1455,317,2898,1115
"G4701430","2010","Tennessee","47","Rhea County","143","Rhea County",29695,616,141,855,502
"G4701450","2010","Tennessee","47","Roane County","145","Roane County",51157,1440,180,515,889
"G4701470","2010","Tennessee","47","Robertson County","147","Robertson County",57919,4934,234,2239,957
"G4701490","2010","Tennessee","47","Rutherford County","149","Rutherford County",205417,32886,954,17053,6294
"G4701510","2010","Tennessee","47","Scott County","151","Scott County",21853,21,57,100,197
"G4701530","2010","Tennessee","47","Sequatchie County","153","Sequatchie County",13543,21,53,320,175
"G4701550","2010","Tennessee","47","Sevier County","155","Sevier County",84217,711,342,3410,1209
"G4701570","2010","Tennessee","47","Shelby County","157","Shelby County",376270,483381,2279,52412,13302
"G4701590","2010","Tennessee","47","Smith County","159","Smith County",18179,410,87,232,258
"G4701610","2010","Tennessee","47","Stewart County","161","Stewart County",12605,188,75,221,235
"G4701630","2010","Tennessee","47","Sullivan County","163","Sullivan County",149208,3329,416,1876,1994
"G4701650","2010","Tennessee","47","Sumner County","165","Sumner County",142844,10311,462,4401,2627
"G4701670","2010","Tennessee","47","Tipton County","167","Tipton County",47501,11449,248,879,1004
"G4701690","2010","Tennessee","47","Trousdale County","169","Trousdale County",6852,754,33,92,139
"G4701710","2010","Tennessee","47","Unicoi County","171","Unicoi County",17553,36,45,477,202
"G4701730","2010","Tennessee","47","Union County","173","Union County",18678,22,60,103,246
"G4701750","2010","Tennessee","47","Van Buren County","175","Van Buren County",5441,23,15,18,51
"G4701770","2010","Tennessee","47","Warren County","177","Warren County",35650,1142,109,2284,654
"G4701790","2010","Tennessee","47","Washington County","179","Washington County",112619,4814,377,3038,2131
"G4701810","2010","Tennessee","47","Wayne County","181","Wayne County",15712,978,54,115,162
"G4701830","2010","Tennessee","47","Weakley County","183","Weakley County",31124,2736,101,576,484
"G4701850","2010","Tennessee","47","White County","185","White County",24739,459,82,197,364
"G4701870","2010","Tennessee","47","Williamson County","187","Williamson County",163728,7941,396,8383,2734
"G4701890","2010","Tennessee","47","Wilson County","189","Wilson County",101379,7297,395,3071,1851
"G4800010","2010","Texas","48","Anderson County","001","Anderson County",38632,12310,259,6264,993
"G4800030","2010","Texas","48","Andrews County","003","Andrews County",11749,222,142,2381,292
"G4800050","2010","Texas","48","Angelina County","005","Angelina County",62537,13035,411,9264,1524
"G4800070","2010","Texas","48","Aransas County","007","Aransas County",20231,303,171,1930,523
"G4800090","2010","Texas","48","Archer County","009","Archer County",8504,40,60,316,134
"G4800110","2010","Texas","48","Armstrong County","011","Armstrong County",1774,11,15,80,21
"G4800130","2010","Texas","48","Atascosa County","013","Atascosa County",38130,359,341,5065,1016
"G4800150","2010","Texas","48","Austin County","015","Austin County",22379,2668,138,2608,624
"G4800170","2010","Texas","48","Bailey County","017","Bailey County",5392,86,103,1442,142
"G4800190","2010","Texas","48","Bandera County","019","Bandera County",19010,98,166,841,370
"G4800210","2010","Texas","48","Bastrop County","021","Bastrop County",54750,5772,739,10761,2149
"G4800230","2010","Texas","48","Baylor County","023","Baylor County",3410,75,11,153,77
"G4800250","2010","Texas","48","Bee County","025","Bee County",25092,2592,165,3274,738
"G4800270","2010","Texas","48","Bell County","027","Bell County",190553,66700,2496,35012,15474
"G4800290","2010","Texas","48","Bexar County","029","Bexar County",1250252,128892,14475,261478,59676
"G4800310","2010","Texas","48","Blanco County","031","Blanco County",9475,69,74,678,201
"G4800330","2010","Texas","48","Borden County","033","Borden County",600,0,2,29,10
"G4800350","2010","Texas","48","Bosque County","035","Bosque County",16372,296,104,1122,318
"G4800370","2010","Texas","48","Bowie County","037","Bowie County",63641,22387,694,3862,1981
"G4800390","2010","Texas","48","Brazoria County","039","Brazoria County",219416,37761,1770,45972,8247
"G4800410","2010","Texas","48","Brazos County","041","Brazos County",142814,21414,865,25199,4559
"G4800430","2010","Texas","48","Brewster County","043","Brewster County",7993,104,103,770,262
"G4800450","2010","Texas","48","Briscoe County","045","Briscoe County",1433,41,3,120,40
"G4800470","2010","Texas","48","Brooks County","047","Brooks County",6471,37,25,592,98
"G4800490","2010","Texas","48","Brown County","049","Brown County",32962,1382,216,2746,800
"G4800510","2010","Texas","48","Burleson County","051","Burleson County",13392,2098,107,1264,326
"G4800530","2010","Texas","48","Burnet County","053","Burnet County",37825,766,290,3075,794
"G4800550","2010","Texas","48","Caldwell County","055","Caldwell County",28865,2585,305,5345,966
"G4800570","2010","Texas","48","Calhoun County","057","Calhoun County",17432,565,104,2839,441
"G4800590","2010","Texas","48","Callahan County","059","Callahan County",12724,141,75,357,247
"G4800610","2010","Texas","48","Cameron County","061","Cameron County",353423,2155,1688,42707,6247
"G4800630","2010","Texas","48","Camp County","063","Camp County",8402,2163,82,1414,340
"G4800650","2010","Texas","48","Carson County","065","Carson County",5803,35,67,172,105
"G4800670","2010","Texas","48","Cass County","067","Cass County",24079,5315,161,485,424
"G4800690","2010","Texas","48","Castro County","069","Castro County",5532,162,76,2162,130
"G4800710","2010","Texas","48","Chambers County","071","Chambers County",27582,2872,219,3680,743
"G4800730","2010","Texas","48","Cherokee County","073","Cherokee County",36450,7498,342,5453,1102
"G4800750","2010","Texas","48","Childress County","075","Childress County",5774,698,40,428,101
"G4800770","2010","Texas","48","Clay County","077","Clay County",10224,57,123,167,181
"G4800790","2010","Texas","48","Cochran County","079","Cochran County",2288,125,36,594,84
"G4800810","2010","Texas","48","Coke County","081","Coke County",3036,8,37,175,64
"G4800830","2010","Texas","48","Coleman County","083","Coleman County",7841,197,58,626,173
"G4800850","2010","Texas","48","Collin County","085","Collin County",560036,66387,4448,128287,23183
"G4800870","2010","Texas","48","Collingsworth County","087","Collingsworth County",2338,134,52,409,124
"G4800890","2010","Texas","48","Colorado County","089","Colorado County",15676,2740,125,1939,394
"G4800910","2010","Texas","48","Comal County","091","Comal County",97044,1727,645,6708,2348
"G4800930","2010","Texas","48","Comanche County","093","Comanche County",12417,53,92,1182,230
"G4800950","2010","Texas","48","Concho County","095","Concho County",3553,77,16,364,77
"G4800970","2010","Texas","48","Cooke County","097","Cooke County",32943,1054,402,3210,828
"G4800990","2010","Texas","48","Coryell County","099","Coryell County",53033,11943,639,5966,3807
"G4801010","2010","Texas","48","Cottle County","101","Cottle County",1212,133,5,124,31
"G4801030","2010","Texas","48","Crane County","103","Crane County",3243,125,44,863,100
"G4801050","2010","Texas","48","Crockett County","105","Crockett County",3092,30,34,499,64
"G4801070","2010","Texas","48","Crosby County","107","Crosby County",4784,209,35,908,123
"G4801090","2010","Texas","48","Culberson County","109","Culberson County",1892,15,31,393,67
"G4801110","2010","Texas","48","Dallam County","111","Dallam County",5371,84,83,918,247
"G4801130","2010","Texas","48","Dallas County","113","Dallas County",1267861,528200,17133,488082,66863
"G4801150","2010","Texas","48","Dawson County","115","Dawson County",10606,905,99,1910,313
"G4801170","2010","Texas","48","Deaf Smith County","117","Deaf Smith County",15075,242,176,3415,464
"G4801190","2010","Texas","48","Delta County","119","Delta County",4461,380,72,171,147
"G4801210","2010","Texas","48","Denton County","121","Denton County",497260,55534,4551,85856,19413
"G4801230","2010","Texas","48","DeWitt County","123","DeWitt County",15206,1876,88,2458,469
"G4801250","2010","Texas","48","Dickens County","125","Dickens County",2052,99,38,214,41
"G4801270","2010","Texas","48","Dimmit County","127","Dimmit County",8860,99,34,841,162
"G4801290","2010","Texas","48","Donley County","129","Donley County",3307,164,18,122,66
"G4801310","2010","Texas","48","Duval County","131","Duval County",10247,110,45,1179,201
"G4801330","2010","Texas","48","Eastland County","133","Eastland County",16697,335,124,1133,294
"G4801350","2010","Texas","48","Ector County","135","Ector County",104653,6141,1351,21583,3402
"G4801370","2010","Texas","48","Edwards County","137","Edwards County",1739,11,26,204,22
"G4801390","2010","Texas","48","Ellis County","139","Ellis County",117662,13482,893,14290,3283
"G4801410","2010","Texas","48","El Paso County","141","El Paso County",656993,24864,6007,93079,19704
"G4801430","2010","Texas","48","Erath County","143","Erath County",32441,451,291,4066,641
"G4801450","2010","Texas","48","Falls County","145","Falls County",10832,4524,101,2066,343
"G4801470","2010","Texas","48","Fannin County","147","Fannin County",29172,2312,369,1360,702
"G4801490","2010","Texas","48","Fayette County","149","Fayette County",20491,1632,177,1922,332
"G4801510","2010","Texas","48","Fisher County","151","Fisher County",3444,136,20,294,80
"G4801530","2010","Texas","48","Floyd County","153","Floyd County",4916,232,47,1175,76
"G4801550","2010","Texas","48","Foard County","155","Foard County",1211,53,3,59,10
"G4801570","2010","Texas","48","Fort Bend County","157","Fort Bend County",296310,125818,2302,143924,17021
"G4801590","2010","Texas","48","Franklin County","159","Franklin County",9178,417,72,748,190
"G4801610","2010","Texas","48","Freestone County","161","Freestone County",14484,3193,140,1677,322
"G4801630","2010","Texas","48","Frio County","163","Frio County",13326,584,85,2886,336
"G4801650","2010","Texas","48","Gaines County","165","Gaines County",14726,305,102,2040,353
"G4801670","2010","Texas","48","Galveston County","167","Galveston County",211088,40112,1748,30470,7891
"G4801690","2010","Texas","48","Garza County","169","Garza County",5348,420,36,582,75
"G4801710","2010","Texas","48","Gillespie County","171","Gillespie County",22667,89,154,1620,307
"G4801730","2010","Texas","48","Glasscock County","173","Glasscock County",1044,15,4,148,15
"G4801750","2010","Texas","48","Goliad County","175","Goliad County",6035,343,50,612,170
"G4801770","2010","Texas","48","Gonzales County","177","Gonzales County",14158,1468,190,3557,434
"G4801790","2010","Texas","48","Gray County","179","Gray County",18363,1097,200,2330,545
"G4801810","2010","Texas","48","Grayson County","181","Grayson County",101371,7081,1835,7348,3242
"G4801830","2010","Texas","48","Gregg County","183","Gregg County",81928,24390,728,11942,2742
"G4801850","2010","Texas","48","Grimes County","185","Grimes County",19409,4390,139,2090,576
"G4801870","2010","Texas","48","Guadalupe County","187","Guadalupe County",105017,8512,897,13100,4007
"G4801890","2010","Texas","48","Hale County","189","Hale County",25670,1925,350,7260,1068
"G4801910","2010","Texas","48","Hall County","191","Hall County",2579,242,26,454,52
"G4801930","2010","Texas","48","Hamilton County","193","Hamilton County",7913,46,68,401,89
"G4801950","2010","Texas","48","Hansford County","195","Hansford County",4593,36,52,805,127
"G4801970","2010","Texas","48","Hardeman County","197","Hardeman County",3538,246,26,223,106
"G4801990","2010","Texas","48","Hardin County","199","Hardin County",49505,3193,217,1002,718
"G4802010","2010","Texas","48","Harris County","201","Harris County",2318256,775492,27763,839616,131332
"G4802030","2010","Texas","48","Harrison County","203","Harrison County",45020,14398,447,4647,1119
"G4802050","2010","Texas","48","Hartley County","205","Hartley County",5272,418,22,282,68
"G4802070","2010","Texas","48","Haskell County","207","Haskell County",4876,220,39,610,154
"G4802090","2010","Texas","48","Hays County","209","Hays County",126712,5536,1224,19190,4445
"G4802110","2010","Texas","48","Hemphill County","211","Hemphill County",3310,9,15,404,69
"G4802130","2010","Texas","48","Henderson County","213","Henderson County",67395,4887,433,4391,1426
"G4802150","2010","Texas","48","Hidalgo County","215","Hidalgo County",681649,4569,2589,75700,10262
"G4802170","2010","Texas","48","Hill County","217","Hill County",29307,2224,175,2672,711
"G4802190","2010","Texas","48","Hockley County","219","Hockley County",18000,837,207,3328,563
"G4802210","2010","Texas","48","Hood County","221","Hood County",47378,252,359,2445,748
"G4802230","2010","Texas","48","Hopkins County","223","Hopkins County",28646,2483,211,3116,705
"G4802250","2010","Texas","48","Houston County","225","Houston County",15896,6179,95,1223,339
"G4802270","2010","Texas","48","Howard County","227","Howard County",25928,2181,317,5865,721
"G4802290","2010","Texas","48","Hudspeth County","229","Hudspeth County",2738,48,38,577,75
"G4802310","2010","Texas","48","Hunt County","231","Hunt County",70248,7133,804,5915,2029
"G4802330","2010","Texas","48","Hutchinson County","233","Hutchinson County",18944,558,364,1678,606
"G4802350","2010","Texas","48","Irion County","235","Irion County",1464,11,7,83,34
"G4802370","2010","Texas","48","Jack County","237","Jack County",7913,340,62,634,95
"G4802390","2010","Texas","48","Jackson County","239","Jackson County",11446,988,57,1288,296
"G4802410","2010","Texas","48","Jasper County","241","Jasper County",27738,5959,197,1280,536
"G4802430","2010","Texas","48","Jeff Davis County","243","Jeff Davis County",2113,23,15,143,48
"G4802450","2010","Texas","48","Jefferson County","245","Jefferson County",131574,85291,1381,29066,4961
"G4802470","2010","Texas","48","Jim Hogg County","247","Jim Hogg County",4658,22,20,519,81
"G4802490","2010","Texas","48","Jim Wells County","249","Jim Wells County",35620,237,270,4052,659
"G4802510","2010","Texas","48","Johnson County","251","Johnson County",131622,3979,1078,11044,3211
"G4802530","2010","Texas","48","Jones County","253","Jones County",14375,2344,117,3016,350
"G4802550","2010","Texas","48","Karnes County","255","Karnes County",10408,1377,71,2768,200
"G4802570","2010","Texas","48","Kaufman County","257","Kaufman County",81776,10730,742,7745,2357
"G4802590","2010","Texas","48","Kendall County","259","Kendall County",30299,167,186,2114,644
"G4802610","2010","Texas","48","Kenedy County","261","Kenedy County",364,5,6,29,12
"G4802630","2010","Texas","48","Kent County","263","Kent County",753,8,7,29,11
"G4802650","2010","Texas","48","Kerr County","265","Kerr County",43505,884,355,3822,1059
"G4802670","2010","Texas","48","Kimble County","267","Kimble County",4216,18,38,296,39
"G4802690","2010","Texas","48","King County","269","King County",268,0,3,11,4
"G4802710","2010","Texas","48","Kinney County","271","Kinney County",3187,53,26,258,74
"G4802730","2010","Texas","48","Kleberg County","273","Kleberg County",25618,1201,196,4282,764
"G4802750","2010","Texas","48","Knox County","275","Knox County",2842,214,21,532,110
"G4802770","2010","Texas","48","Lamar County","277","Lamar County",39489,6703,700,1563,1338
"G4802790","2010","Texas","48","Lamb County","279","Lamb County",10403,598,129,2521,326
"G4802810","2010","Texas","48","Lampasas County","281","Lampasas County",16792,632,177,1456,620
"G4802830","2010","Texas","48","La Salle County","283","La Salle County",6176,34,40,556,80
"G4802850","2010","Texas","48","Lavaca County","285","Lavaca County",16563,1301,60,1012,327
"G4802870","2010","Texas","48","Lee County","287","Lee County",13101,1807,104,1277,323
"G4802890","2010","Texas","48","Leon County","289","Leon County",14258,1202,71,1029,241
"G4802910","2010","Texas","48","Liberty County","291","Liberty County",58363,8202,430,7163,1485
"G4802930","2010","Texas","48","Limestone County","293","Limestone County",16139,4103,121,2561,460
"G4802950","2010","Texas","48","Lipscomb County","295","Lipscomb County",2845,25,37,321,74
"G4802970","2010","Texas","48","Live Oak County","297","Live Oak County",10107,502,92,652,178
"G4802990","2010","Texas","48","Llano County","299","Llano County",18319,112,118,479,273
"G4803010","2010","Texas","48","Loving County","301","Loving County",65,0,4,7,6
"G4803030","2010","Texas","48","Lubbock County","303","Lubbock County",215519,20952,2040,33453,6867
"G4803050","2010","Texas","48","Lynn County","305","Lynn County",4748,127,72,830,138
"G4803070","2010","Texas","48","McCulloch County","307","McCulloch County",6947,160,55,971,150
"G4803090","2010","Texas","48","McLennan County","309","McLennan County",164037,34767,1473,28824,5805
"G4803110","2010","Texas","48","McMullen County","311","McMullen County",643,8,0,38,18
"G4803130","2010","Texas","48","Madison County","313","Madison County",9149,2719,68,1489,239
"G4803150","2010","Texas","48","Marion County","315","Marion County",7752,2325,85,158,226
"G4803170","2010","Texas","48","Martin County","317","Martin County",4067,78,30,539,85
"G4803190","2010","Texas","48","Mason County","319","Mason County",3731,18,18,206,39
"G4803210","2010","Texas","48","Matagorda County","321","Matagorda County",26137,4200,258,5257,850
"G4803230","2010","Texas","48","Maverick County","323","Maverick County",49617,135,642,3319,545
"G4803250","2010","Texas","48","Medina County","325","Medina County",39369,1012,331,4282,1012
"G4803270","2010","Texas","48","Menard County","327","Menard County",1847,13,18,327,37
"G4803290","2010","Texas","48","Midland County","329","Midland County",105302,9087,1013,18200,3270
"G4803310","2010","Texas","48","Milam County","331","Milam County",19347,2473,171,2325,441
"G4803330","2010","Texas","48","Mills County","333","Mills County",4440,26,19,376,75
"G4803350","2010","Texas","48","Mitchell County","335","Mitchell County",6433,1060,70,1690,150
"G4803370","2010","Texas","48","Montague County","337","Montague County",18384,53,175,783,324
"G4803390","2010","Texas","48","Montgomery County","339","Montgomery County",380593,19401,3348,41711,10693
"G4803410","2010","Texas","48","Moore County","341","Moore County",15886,336,280,4938,464
"G4803430","2010","Texas","48","Morris County","343","Morris County",9014,2976,93,597,254
"G4803450","2010","Texas","48","Motley County","345","Motley County",1115,24,10,48,13
"G4803470","2010","Texas","48","Nacogdoches County","347","Nacogdoches County",44249,11731,365,6889,1290
"G4803490","2010","Texas","48","Navarro County","349","Navarro County",33142,6606,305,6613,1069
"G4803510","2010","Texas","48","Newton County","351","Newton County",11105,2901,80,149,210
"G4803530","2010","Texas","48","Nolan County","353","Nolan County",12728,715,95,1334,344
"G4803550","2010","Texas","48","Nueces County","355","Nueces County",277402,13637,2128,38797,8259
"G4803570","2010","Texas","48","Ochiltree County","357","Ochiltree County",8747,39,98,1099,240
"G4803590","2010","Texas","48","Oldham County","359","Oldham County",1850,62,13,97,30
"G4803610","2010","Texas","48","Orange County","361","Orange County",70478,6979,426,2528,1426
"G4803630","2010","Texas","48","Palo Pinto County","363","Palo Pinto County",24497,621,202,2285,506
"G4803650","2010","Texas","48","Panola County","365","Panola County",18267,3867,105,1140,417
"G4803670","2010","Texas","48","Parker County","367","Parker County",106862,1915,909,5110,2131
"G4803690","2010","Texas","48","Parmer County","369","Parmer County",7969,119,100,1861,220
"G4803710","2010","Texas","48","Pecos County","371","Pecos County",12307,572,125,2176,327
"G4803730","2010","Texas","48","Polk County","373","Polk County",35082,5211,881,3478,761
"G4803750","2010","Texas","48","Potter County","375","Potter County",84523,12365,1004,19496,3685
"G4803770","2010","Texas","48","Presidio County","377","Presidio County",6715,47,57,847,152
"G4803790","2010","Texas","48","Rains County","379","Rains County",9953,256,113,422,170
"G4803810","2010","Texas","48","Randall County","381","Randall County",107305,2867,822,7036,2695
"G4803830","2010","Texas","48","Reagan County","383","Reagan County",2596,70,20,619,62
"G4803850","2010","Texas","48","Real County","385","Real County",2996,22,37,189,65
"G4803870","2010","Texas","48","Red River County","387","Red River County",9838,2233,125,434,230
"G4803890","2010","Texas","48","Reeves County","389","Reeves County",10645,690,64,2172,212
"G4803910","2010","Texas","48","Refugio County","391","Refugio County",5943,483,42,768,147
"G4803930","2010","Texas","48","Roberts County","393","Roberts County",871,1,3,35,19
"G4803950","2010","Texas","48","Robertson County","395","Robertson County",11247,3586,96,1366,327
"G4803970","2010","Texas","48","Rockwall County","397","Rockwall County",65514,4521,472,6199,1631
"G4803990","2010","Texas","48","Runnels County","399","Runnels County",8735,192,71,1328,175
"G4804010","2010","Texas","48","Rusk County","401","Rusk County",38512,9435,290,4033,1060
"G4804030","2010","Texas","48","Sabine County","403","Sabine County",9658,784,56,166,170
"G4804050","2010","Texas","48","San Augustine County","405","San Augustine County",6375,2016,35,316,123
"G4804070","2010","Texas","48","San Jacinto County","407","San Jacinto County",21693,2710,164,1296,521
"G4804090","2010","Texas","48","San Patricio County","409","San Patricio County",55660,1071,386,6117,1570
"G4804110","2010","Texas","48","San Saba County","411","San Saba County",5166,204,48,618,95
"G4804130","2010","Texas","48","Schleicher County","413","Schleicher County",2780,38,16,531,96
"G4804150","2010","Texas","48","Scurry County","415","Scurry County",13325,799,106,2310,381
"G4804170","2010","Texas","48","Shackelford County","417","Shackelford County",3145,29,19,123,62
"G4804190","2010","Texas","48","Shelby County","419","Shelby County",17467,4432,89,3102,358
"G4804210","2010","Texas","48","Sherman County","421","Sherman County",2680,14,23,271,46
"G4804230","2010","Texas","48","Smith County","423","Smith County",147086,37629,1141,19700,4158
"G4804250","2010","Texas","48","Somervell County","425","Somervell County",7220,57,72,911,230
"G4804270","2010","Texas","48","Starr County","427","Starr County",58585,69,77,1944,293
"G4804290","2010","Texas","48","Stephens County","429","Stephens County",8161,201,51,1056,161
"G4804310","2010","Texas","48","Sterling County","431","Sterling County",1013,14,23,71,22
"G4804330","2010","Texas","48","Stonewall County","433","Stonewall County",1306,39,8,108,29
"G4804350","2010","Texas","48","Sutton County","435","Sutton County",3662,17,17,369,63
"G4804370","2010","Texas","48","Swisher County","437","Swisher County",5901,566,72,1164,151
"G4804390","2010","Texas","48","Tarrant County","439","Tarrant County",1205530,268983,11827,268417,54277
"G4804410","2010","Texas","48","Taylor County","441","Taylor County",104409,9699,892,12236,4270
"G4804430","2010","Texas","48","Terrell County","443","Terrell County",828,7,9,125,15
"G4804450","2010","Texas","48","Terry County","445","Terry County",10283,605,78,1361,324
"G4804470","2010","Texas","48","Throckmorton County","447","Throckmorton County",1555,11,12,50,13
"G4804490","2010","Texas","48","Titus County","449","Titus County",21848,3091,354,6287,754
"G4804510","2010","Texas","48","Tom Green County","451","Tom Green County",90069,4445,877,11702,3131
"G4804530","2010","Texas","48","Travis County","453","Travis County",709814,87308,8555,184757,33832
"G4804550","2010","Texas","48","Trinity County","455","Trinity County",12302,1378,69,621,215
"G4804570","2010","Texas","48","Tyler County","457","Tyler County",17930,2390,115,1067,264
"G4804590","2010","Texas","48","Upshur County","459","Upshur County",33466,3416,259,1320,848
"G4804610","2010","Texas","48","Upton County","461","Upton County",2516,63,58,649,69
"G4804630","2010","Texas","48","Uvalde County","463","Uvalde County",20631,170,146,4674,784
"G4804650","2010","Texas","48","Val Verde County","465","Val Verde County",41534,746,240,5349,1010
"G4804670","2010","Texas","48","Van Zandt County","467","Van Zandt County",47784,1427,457,1945,966
"G4804690","2010","Texas","48","Victoria County","469","Victoria County",69013,5513,503,9669,2095
"G4804710","2010","Texas","48","Walker County","471","Walker County",45511,15257,302,5396,1395
"G4804730","2010","Texas","48","Waller County","473","Waller County",25254,10739,354,5906,952
"G4804750","2010","Texas","48","Ward County","475","Ward County",8227,522,98,1462,349
"G4804770","2010","Texas","48","Washington County","477","Washington County",25008,5947,99,2132,532
"G4804790","2010","Texas","48","Webb County","479","Webb County",220201,1132,1006,24276,3689
"G4804810","2010","Texas","48","Wharton County","481","Wharton County",29793,5817,161,4758,751
"G4804830","2010","Texas","48","Wheeler County","483","Wheeler County",4469,113,44,661,123
"G4804850","2010","Texas","48","Wichita County","485","Wichita County",101331,13811,1394,11138,3826
"G4804870","2010","Texas","48","Wilbarger County","487","Wilbarger County",10585,1086,145,1375,344
"G4804890","2010","Texas","48","Willacy County","489","Willacy County",18995,473,63,2195,408
"G4804910","2010","Texas","48","Williamson County","491","Williamson County",330191,26196,2629,50182,13481
"G4804930","2010","Texas","48","Wilson County","493","Wilson County",38231,701,281,2786,919
"G4804950","2010","Texas","48","Winkler County","495","Winkler County",5238,156,71,1427,218
"G4804970","2010","Texas","48","Wise County","497","Wise County",52448,627,461,4353,1238
"G4804990","2010","Texas","48","Wood County","499","Wood County",37213,1972,280,1906,593
"G4805010","2010","Texas","48","Yoakum County","501","Yoakum County",5868,70,59,1672,210
"G4805030","2010","Texas","48","Young County","503","Young County",16748,232,138,1074,358
"G4805050","2010","Texas","48","Zapata County","505","Zapata County",13122,19,42,757,78
"G4805070","2010","Texas","48","Zavala County","507","Zavala County",10301,89,41,1082,164
"G4900010","2010","Utah","49","Beaver County","001","Beaver County",5900,16,76,544,93
"G4900030","2010","Utah","49","Box Elder County","003","Box Elder County",45861,172,412,2413,1117
"G4900050","2010","Utah","49","Cache County","005","Cache County",100397,697,690,8727,2145
"G4900070","2010","Utah","49","Carbon County","007","Carbon County",19757,93,252,796,505
"G4900090","2010","Utah","49","Daggett County","009","Daggett County",1016,4,8,20,11
"G4900110","2010","Utah","49","Davis County","011","Davis County",275956,3702,1424,17152,8245
"G4900130","2010","Utah","49","Duchesne County","013","Duchesne County",16589,44,842,594,538
"G4900150","2010","Utah","49","Emery County","015","Emery County",10309,26,78,468,95
"G4900170","2010","Utah","49","Garfield County","017","Garfield County",4869,22,85,152,44
"G4900190","2010","Utah","49","Grand County","019","Grand County",8207,29,381,424,184
"G4900210","2010","Utah","49","Iron County","021","Iron County",41848,227,1019,1990,1079
"G4900230","2010","Utah","49","Juab County","023","Juab County",9831,25,90,150,150
"G4900250","2010","Utah","49","Kane County","025","Kane County",6816,16,104,94,95
"G4900270","2010","Utah","49","Millard County","027","Millard County",10950,12,125,1223,193
"G4900290","2010","Utah","49","Morgan County","029","Morgan County",9234,16,18,110,91
"G4900310","2010","Utah","49","Piute County","031","Piute County",1474,2,5,54,21
"G4900330","2010","Utah","49","Rich County","033","Rich County",2196,0,16,24,28
"G4900350","2010","Utah","49","Salt Lake County","035","Salt Lake County",836074,16404,9157,135726,32294
"G4900370","2010","Utah","49","San Juan County","037","San Juan County",6759,25,7431,192,339
"G4900390","2010","Utah","49","Sanpete County","039","Sanpete County",25158,229,305,1641,489
"G4900410","2010","Utah","49","Sevier County","041","Sevier County",19734,39,230,480,319
"G4900430","2010","Utah","49","Summit County","043","Summit County",32890,154,122,2561,597
"G4900450","2010","Utah","49","Tooele County","045","Tooele County",52804,406,563,2826,1619
"G4900470","2010","Utah","49","Uintah County","047","Uintah County",28232,121,2509,968,758
"G4900490","2010","Utah","49","Utah County","049","Utah County",461775,2799,3074,34880,14036
"G4900510","2010","Utah","49","Wasatch County","051","Wasatch County",21275,79,127,1723,326
"G4900530","2010","Utah","49","Washington County","053","Washington County",123914,790,1869,8373,3169
"G4900550","2010","Utah","49","Wayne County","055","Wayne County",2634,2,13,83,46
"G4900570","2010","Utah","49","Weber County","057","Weber County",197101,3136,1902,22205,6892
"G5000010","2010","Vermont","50","Addison County","001","Addison County",35078,283,88,740,632
"G5000030","2010","Vermont","50","Bennington County","003","Bennington County",35858,308,94,398,467
"G5000050","2010","Vermont","50","Caledonia County","005","Caledonia County",30138,167,138,344,440
"G5000070","2010","Vermont","50","Chittenden County","007","Chittenden County",144752,3319,414,5052,3008
"G5000090","2010","Vermont","50","Essex County","009","Essex County",6138,18,36,31,83
"G5000110","2010","Vermont","50","Franklin County","011","Franklin County",45648,213,500,370,1015
"G5000130","2010","Vermont","50","Grand Isle County","013","Grand Isle County",6641,25,66,43,195
"G5000150","2010","Vermont","50","Lamoille County","015","Lamoille County",23656,149,94,212,364
"G5000170","2010","Vermont","50","Orange County","017","Orange County",28077,110,85,225,439
"G5000190","2010","Vermont","50","Orleans County","019","Orleans County",26310,162,123,191,445
"G5000210","2010","Vermont","50","Rutland County","021","Rutland County",59829,334,150,530,799
